Code;Identification;Localisation;Domaine de mesure;Famille d'instrument;Désignation;Etat d'utilisation;Fourniseur;Gestionnaire;Intervention;Périodicité Arg;Périodicité Nb;Procédure;Tolérance;Tolérance Arg;Durée (j);Durée (h);Durée (min);Seuil alerte;Seuil alerte Arg;Type périodicité;Calcul de périodicité;Date campagne;Anticipation;Nom intervention mise en sommeil;Nom intervention remise en service;Lieu d'intervention;Entrée/Sortie via mouvements;Prestataire;Détail;Coefficient d'utilisation
PLAST-60;CLAB0446;LABORATOIRE DEVELOPPEMENT / SCR / A-SCR-02;Electricité;Variable;NI 9203;En service;;Y.SKOCZEK;Etalonnage/Vérification;Mois;36;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;En laboratoire;Oui;TRES100;;
PLAST-60;CLAB0450;LABORATOIRE DEVELOPPEMENT / MAG / Moyen ;Electricité;Variable;NI 9203;Non soumis à l'étalonnage;;J.GUEIB;Etalonnage/Vérification;Mois;36;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;En laboratoire;Oui;;;
PLAST-60;CLAB0451;LABORATOIRE DEVELOPPEMENT / MAG / Moyen ;Electricité;Variable;NI 9203;Non soumis à l'étalonnage;;J.GUEIB;Etalonnage/Vérification;Mois;36;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;En laboratoire;Oui;;;
PLAST-60;CLAB0452;LABORATOIRE DEVELOPPEMENT / MAG / Moyen ;Electricité;Variable;NI 9203;Non soumis à l'étalonnage;;J.GUEIB;Etalonnage/Vérification;Mois;36;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;En laboratoire;Oui;;;
PLAST-60;CLAB0453;LABORATOIRE DEVELOPPEMENT / MAG / Moyen ;Electricité;Variable;NI 9215;Non soumis à l'étalonnage;;J.GUEIB;Etalonnage/Vérification;Mois;36;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;En laboratoire;Oui;;;
PLAST-60;CLAB0501;LABORATOIRE DEVELOPPEMENT / SCR / A-SCR-01;Electricité;Variable;NI CDAQ 9174;Non soumis à l'étalonnage;;F. TETAUD;;;;;;;;;;;;Non;Fixe;;;;;En laboratoire;Oui;;;
PLAST-60;CLAB0502;LABORATOIRE DEVELOPPEMENT / SCR / PPM-SCR-01;Electricité;Variable;NI CDAQ 9178;Non soumis à l'étalonnage;;Y.SKOCZEK;Etalonnage/Vérification;Mois;36;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;En laboratoire;Oui;;;
PLAST-60;CLAB0503;LABORATOIRE DEVELOPPEMENT / SCR / A-SCR-02;Electrique;Variable;NI USB 9162;Non soumis à l'étalonnage;;Y.SKOCZEK;Etalonnage/Vérification;Mois;36;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;En laboratoire;Oui;;;
PLAST-60;CLAB0504;LABORATOIRE DEVELOPPEMENT / SCR / A-SCR-02;Electrique;Variable;NI USB 9171;Non soumis à l'étalonnage;;Y.SKOCZEK;Etalonnage/Vérification;Mois;36;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;En laboratoire;Oui;;;
PLAST-60;CLAB0505;LABORATOIRE DEVELOPPEMENT / SCR / A-SCR-02;Electricité;Variable;NI 9219;En service;;Y.SKOCZEK;Etalonnage/Vérification;Mois;36;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;En laboratoire;Oui;;;
PLAST-60;CLAB0506;LABORATOIRE DEVELOPPEMENT / SCR / A-SCR-02;Electricité;Variable;NI 9219;En service;;Y.SKOCZEK;Etalonnage/Vérification;Mois;36;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;En laboratoire;Oui;;;
PLAST-60;CLAB0507;LABORATOIRE DEVELOPPEMENT / SCR / A-SCR-02;Electricité;Variable;NI 9219;En service;;Y.SKOCZEK;Etalonnage/Vérification;Mois;36;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;En laboratoire;Oui;;;
PLAST-60;CLAB0508;LABORATOIRE DEVELOPPEMENT / SCR / A-SCR-02;Electrique;Variable;NI USB 9171;Non soumis à l'étalonnage;;Y.SKOCZEK;Etalonnage/Vérification;Mois;36;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;En laboratoire;Oui;;;
PLAST-60;CLAB0509;LABORATOIRE DEVELOPPEMENT / SCR / A-SCR-02;Electrique;Variable;NI USB 9171;Non soumis à l'étalonnage;;Y.SKOCZEK;Etalonnage/Vérification;Mois;36;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;En laboratoire;Oui;;;
PLAST-60;CLAB0510;LABORATOIRE DEVELOPPEMENT / SCR / A-SCR-02;Electricité;Variable;NI 9211;Sommeil;;Y.SKOCZEK;Etalonnage/Vérification;Mois;36;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;En laboratoire;Oui;TRES1-00;;
PLAST-60;CLAB0511;LABORATOIRE DEVELOPPEMENT / SCR / A-SCR-02;Electricité;Variable;NI 9205;Sommeil;;Y.SKOCZEK;Etalonnage/Vérification;Mois;36;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;En laboratoire;Oui;TRES100;;
PLAST-60;CLAB0512;LABORATOIRE DEVELOPPEMENT / SCR / A-SCR-02;Electricité;Variable;NI 9205;Sommeil;;Y.SKOCZEK;Etalonnage/Vérification;Mois;36;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;En laboratoire;Oui;TRES100;;
PLAST-60;CLAB0513;LABORATOIRE DEVELOPPEMENT / SCR / A-SCR-02;Electrique;Variable;NI USB 6211;En service;;Y.SKOCZEK;Etalonnage/Vérification;Mois;36;/;30;Jours;;;;60;Jours;Non;Glissante;;;Mise en sommeil;Mise en service;Aucun;Oui;TRES100;;
PLAST-60;CLAB0514;LABORATOIRE DEVELOPPEMENT / SCR / A-SCR-02;Electrique;Variable;NI USB 6211;Sommeil;;Y.SKOCZEK;Etalonnage/Vérification;Mois;36;/;30;Jours;;;;60;Jours;Non;Glissante;;;Mise en sommeil;Mise en service;Aucun;Oui;TRES100;;
PLAST-60;CLAB0515;LABORATOIRE DEVELOPPEMENT / SCR / A-SCR-02;Electrique;Variable;NI USB 6211;Sommeil;;Y.SKOCZEK;Etalonnage/Vérification;Mois;36;/;30;Jours;;;;60;Jours;Non;Glissante;;;Mise en sommeil;Mise en service;Aucun;Oui;TRES100;;
PLAST-60;CLAB0516;LABORATOIRE DEVELOPPEMENT / SCR / A-SCR-02;Electrique;Variable;NI USB 6211;En service;;Y.SKOCZEK;Etalonnage/Vérification;Mois;36;/;30;Jours;;;;60;Jours;Non;Glissante;;;Mise en sommeil;Mise en service;Aucun;Oui;TRES100;;
PLAST-60;CLAB0517;LABORATOIRE DEVELOPPEMENT / SCR / A-SCR-02;Electricité;Variable;NI 9264;Sommeil;;Y.skoczek;Etalonnage/Vérification;Mois;36;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;En laboratoire;Oui;PLASTICOMNIUM;;
PLAST-60;CLAB0518;LABORATOIRE DEVELOPPEMENT / SCR / A-SCR-02;Electricité;Variable;NI 9203;En service;;Y.SKOCZEK;Etalonnage/Vérification;Mois;36;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;En laboratoire;Oui;;;
PLAST-60;CLAB0519;LABORATOIRE DEVELOPPEMENT / SCR / A-SCR-02;Electricité;Variable;NI 9481;Sommeil;;Y.skoczek;Etalonnage/Vérification;Mois;36;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;En laboratoire;Oui;PLASTICOMNIUM;;
PLAST-60;CLAB0520;LABORATOIRE DEVELOPPEMENT / SCR / A-SCR-02;Electricité;Variable;NI 9481;Sommeil;;Y.skoczek;Etalonnage/Vérification;Mois;36;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;En laboratoire;Oui;PLASTICOMNIUM;;
PLAST-60;CLAB0521;LABORATOIRE DEVELOPPEMENT / SCR / A-SCR-02;Electricité;Variable;NI 9481;Sommeil;;Y.skoczek;Etalonnage/Vérification;Mois;36;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;En laboratoire;Oui;PLASTICOMNIUM;;
PLAST-60;CLAB0522;LABORATOIRE DEVELOPPEMENT / SCR / Banc pilotage ADM Dinox Compact;Electricité;Variable;NI CDAQ 9178;Non soumis à l'étalonnage;;Y.SKOCZEK;Etalonnage/Vérification;Mois;36;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;En laboratoire;Oui;;;
PLAST-60;CLAB0523;LABORATOIRE DEVELOPPEMENT / SCR / Banc pilotage ADM Dinox Compact;Electricité;Variable;NI 9205;Non soumis à l'étalonnage;;Y.SKOCZEK;Etalonnage/Vérification;Mois;36;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;En laboratoire;Oui;;;
PLAST-60;CLAB0524;LABORATOIRE DEVELOPPEMENT / SCR / Banc pilotage ADM Dinox Compact;Electricité;Variable;NI 9211;Non soumis à l'étalonnage;;Y.SKOCZEK;Etalonnage/Vérification;Mois;36;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;En laboratoire;Oui;TRES1-00;;
PLAST-60;CLAB0525;LABORATOIRE DEVELOPPEMENT / SCR / Banc pilotage ADM Dinox Compact;Electricité;Variable;NI 9211;Non soumis à l'étalonnage;;Y.SKOCZEK;Etalonnage/Vérification;Mois;36;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;En laboratoire;Oui;TRES1-00;;
PLAST-60;CLAB0526;LABORATOIRE DEVELOPPEMENT / SCR / Banc pilotage ADM Dinox Compact;Electricité;Variable;ni 9263;Non soumis à l'étalonnage;;Y.SKOCZEK;Etalonnage/Vérification;Mois;36;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;En laboratoire;Oui;TRES1-00;;
PLAST-60;CLAB0527;LABORATOIRE DEVELOPPEMENT / SCR / Banc pilotage ADM Dinox Compact;Electricité;Variable;ni 9263;Non soumis à l'étalonnage;;Y.SKOCZEK;Etalonnage/Vérification;Mois;36;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;En laboratoire;Oui;TRES1-00;;
PLAST-60;CLAB0528;LABORATOIRE DEVELOPPEMENT / SCR / Banc pilotage ADM Dinox Compact;Electricité;Variable;ni 9263;Non soumis à l'étalonnage;;Y.SKOCZEK;Etalonnage/Vérification;Mois;36;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;En laboratoire;Oui;TRES1-00;;
PLAST-60;CLAB0529;LABORATOIRE DEVELOPPEMENT / SCR / Banc pilotage ADM Dinox Compact;Electricité;Variable;NI 9481;Non soumis à l'étalonnage;;Y.SKOCZEK;Etalonnage/Vérification;Mois;36;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;En laboratoire;Oui;TRES1-00;;
PLAST-60;CLAB0530;LABORATOIRE DEVELOPPEMENT / SCR / A-SCR-02;Electricité;Variable;NI 9205;Sommeil;;Y.SKOCZEK;Etalonnage/Vérification;Mois;36;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;En laboratoire;Oui;TRES100;;
PLAST-60;CLAB0531;LABORATOIRE DEVELOPPEMENT / SCR / A-SCR-02;Electricité;Variable;NI 9205;Sommeil;;Y.SKOCZEK;Etalonnage/Vérification;Mois;36;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;En laboratoire;Oui;TRES100;;
PLAST-60;CLAB0532;LABORATOIRE DEVELOPPEMENT / SCR / A-SCR-02;Electricité;Variable;NI 9211;Sommeil;;Y.SKOCZEK;Etalonnage/Vérification;Mois;36;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;En laboratoire;Oui;TRES100;;
PLAST-60;CLAB0533;LABORATOIRE DEVELOPPEMENT / SCR / A-SCR-02;Electrique;Variable;NI 9263;Sommeil;;Y.SKOCZEK;Etalonnage/Vérification;Mois;36;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;En laboratoire;Oui;A+METROLOGIE;;
PLAST-60;CLAB0534;LABORATOIRE DEVELOPPEMENT / SCR / A-SCR-02;Electricité;Variable;NI 9219;En service;;Y.SKOCZEK;Etalonnage/Vérification;Mois;36;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;En laboratoire;Oui;TRES100;;
PLAST-60;CLAB0535;LABORATOIRE DEVELOPPEMENT / SCR / A-SCR-02;Electricité;Variable;NI 9219;Réformé;;Y.SKOCZEK;Etalonnage/Vérification;Mois;36;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;En laboratoire;Oui;TRES100;;
PLAST-60;CLAB0536;LABORATOIRE DEVELOPPEMENT / SCR / A-SCR-02;Electricité;Variable;NI 9269;Sommeil;;Y.SKOCZEK;Etalonnage/Vérification;Mois;36;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;En laboratoire;Oui;TRES100;;
PLAST-60;CLAB0537;LABORATOIRE DEVELOPPEMENT / SCR / A-SCR-02;Electricité;Variable;NI CDAQ 9178;Non soumis à l'étalonnage;;Y.SKOCZEK;Etalonnage/Vérification;Mois;36;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;En laboratoire;Oui;TRES100;;
PLAST-60;CLAB0538;LABORATOIRE DEVELOPPEMENT / SCR / A-SCR-02;Electricité;Variable;NI 9205;En service;;Y.SKOCZEK;Etalonnage/Vérification;Mois;36;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;En laboratoire;Oui;TRES100;;
PLAST-60;CLAB0539;LABORATOIRE DEVELOPPEMENT / SCR / A-SCR-02;Electrique;Variable;NI 9263;En service;;Y.SKOCZEK;Etalonnage/Vérification;Mois;36;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;En laboratoire;Oui;A+METROLOGIE;;
PLAST-60;CLAB0540;LABORATOIRE DEVELOPPEMENT / SCR / A-SCR-02;Electricité;Variable;NI 9219;Réformé;;Y.SKOCZEK;Etalonnage/Vérification;Mois;36;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;En laboratoire;Oui;TRES100;;
PLAST-60;CLAB0541;LABORATOIRE DEVELOPPEMENT / SCR / A-SCR-02;Electricité;Variable;NI 9219;En service;;Y.SKOCZEK;Etalonnage/Vérification;Mois;36;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;En laboratoire;Oui;TRES100;;
PLAST-60;CLAB0542;LABORATOIRE DEVELOPPEMENT / SCR / A-SCR-02;Electricité;Variable;NI 9481;Sommeil;;Y.skoczek;Etalonnage/Vérification;Mois;36;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;En laboratoire;Oui;PLASTICOMNIUM;;
PLAST-60;CLAB0543;LABORATOIRE DEVELOPPEMENT / SCR / A-SCR-02;Electricité;Variable;NI 9401;Sommeil;;Y.SKOCZEK;Etalonnage/Vérification;Mois;36;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;En laboratoire;Oui;;;
PLAST-60;CLAB0544;LABORATOIRE DEVELOPPEMENT / SCR / PPx-SCR-xx;Electricité;Variable;NI CDAQ 9178;Non soumis à l'étalonnage;;Y.SKOCZEK;Etalonnage/Vérification;Mois;36;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;En laboratoire;Oui;;;
PLAST-60;CLAB0545;LABORATOIRE DEVELOPPEMENT / FEP / Armoire;Electricité;Variable;NI 9211;En service;;Y.SKOCZEK;Etalonnage/Vérification;Mois;36;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;En laboratoire;Oui;A+-95;;
PLAST-60;CLAB0546;LABORATOIRE DEVELOPPEMENT / FEP / Armoire;Electricité;Variable;NI 9211;En service;;Y.SKOCZEK;Etalonnage/Vérification;Mois;36;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;En laboratoire;Oui;A+-95;;
PLAST-60;CLAB0547;LABORATOIRE DEVELOPPEMENT / FEP / Armoire;Electricité;Variable;NI 9211;En service;;Y.SKOCZEK;Etalonnage/Vérification;Mois;36;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;En laboratoire;Oui;A+-95;;
PLAST-60;CLAB0548;LABORATOIRE DEVELOPPEMENT / FEP / Armoire;Electricité;Variable;NI 9211;En service;;Y.SKOCZEK;Etalonnage/Vérification;Mois;36;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;En laboratoire;Oui;A+-95;;
PLAST-60;CLAB0549;LABORATOIRE DEVELOPPEMENT / FEP / Armoire;Electricité;Variable;NI 9201;Non soumis à l'étalonnage;;Y.SKOCZEK;Etalonnage/Vérification;Mois;36;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;En laboratoire;Oui;TRES100;;
PLAST-60;CLAB0550;LABORATOIRE DEVELOPPEMENT / FEP / Armoire;Electricité;Variable;NI 9201;Non soumis à l'étalonnage;;Y.SKOCZEK;Etalonnage/Vérification;Mois;36;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;En laboratoire;Oui;TRES100;;
PLAST-60;CLAB0551;LABORATOIRE DEVELOPPEMENT / FEP / Armoire;Electricité;Variable;NI 9201;Non soumis à l'étalonnage;;Y.SKOCZEK;Etalonnage/Vérification;Mois;36;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;En laboratoire;Oui;TRES100;;
PLAST-60;CLAB0552;LABORATOIRE DEVELOPPEMENT / FEP / Armoire;Electricité;Variable;NI 9201;Non soumis à l'étalonnage;;Y.SKOCZEK;Etalonnage/Vérification;Mois;36;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;En laboratoire;Oui;TRES100;;
PLAST-60;CLAB0553;LABORATOIRE DEVELOPPEMENT / FEP / Armoire;Electricité;Variable;NI CDAQ 9174;Non soumis à l'étalonnage;;Y.SKOCZEK;Etalonnage/Vérification;Mois;36;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;En laboratoire;Oui;;;
PLAST-60;CLAB0554;LABORATOIRE DEVELOPPEMENT / FEP / Armoire;Electricité;Variable;NI CDAQ 9174;Non soumis à l'étalonnage;;Y.SKOCZEK;Etalonnage/Vérification;Mois;36;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;En laboratoire;Oui;;;
PLAST-60;CLAB0555;LABORATOIRE DEVELOPPEMENT / FEP / Armoire;Electricité;Variable;NI CDAQ 9174;Non soumis à l'étalonnage;;Y.SKOCZEK;Etalonnage/Vérification;Mois;36;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;En laboratoire;Oui;;;
PLAST-60;CLAB0556;LABORATOIRE DEVELOPPEMENT / FEP / Armoire;Electricité;Variable;NI CDAQ 9174;Non soumis à l'étalonnage;;Y.SKOCZEK;Etalonnage/Vérification;Mois;36;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;En laboratoire;Oui;;;
PLAST-60;CLAB1015;LABORATOIRE DEVELOPPEMENT / SCR / A-SCR-02;Electricité;Variable;NI CDAQ 9178;Non soumis à l'étalonnage;;Y.SKOCZEK;Etalonnage/Vérification;Mois;36;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;En laboratoire;Oui;;;
PLAST-60;CLAB1016;LABORATOIRE DEVELOPPEMENT / SCR / A-SCR-02;Electricité;Variable;NI 9401;Non soumis à l'étalonnage;;Y.SKOCZEK;Etalonnage/Vérification;Mois;36;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;En laboratoire;Oui;;;
PLAST-60;CLAB1017;LABORATOIRE DEVELOPPEMENT / SCR / Armoire;Electrique;Variable;NI USB 6211;Non soumis à l'étalonnage;;Y.SKOCZEK;Etalonnage/Vérification;Mois;36;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;En laboratoire;Oui;;;
PLAST-60;CLAB1018;LABORATOIRE DEVELOPPEMENT / FEP / FEP-051;Electricité;Variable;NI 9203;Non soumis à l'étalonnage;;Y.SKOCZEK;Etalonnage/Vérification;Mois;36;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;En laboratoire;Oui;A+ METROLOGIE;;
PLAST-60;CLAB1019;LABORATOIRE DEVELOPPEMENT / FEP / FEP-051;Electricité;Variable;NI 9211;Non soumis à l'étalonnage;;L.SALAUN;Etalonnage/Vérification;Mois;36;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;En laboratoire;Oui;TRES100;;
PLAST-60;CLAB1020;LABORATOIRE DEVELOPPEMENT / SCR / A-SCR-01;Electricité;Variable;NI 9215;Etalonnage/Vérification en cours;;Y.SKOCZEK;Etalonnage/Vérification;Mois;36;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;En laboratoire;Oui;A+-95;;
PLAST-60;CLMA0001;LABORATOIRE DEVELOPPEMENT / LMA / Armoire;Masse;Variable;Scale;Perdu;;M.MERCIER;Etalonnage/Vérification;Mois;24;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;En laboratoire;Oui;;;
PLAST-60;CLMA0003;LABORATOIRE DEVELOPPEMENT / LMA / LMA001 (Banc Traction);Force;Variable;Load sensor;En service;;M.MERCIER;Etalonnage/Vérification;Mois;12;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;En laboratoire;Oui;A+MET-91;;
PLAST-60;CLMA0004;LABORATOIRE DEVELOPPEMENT / LMA / LMA001 (Banc Traction);Force;Variable;Load sensor;En service;;M.MERCIER;Etalonnage/Vérification;Mois;12;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;En laboratoire;Oui;A+MET-91;;
PLAST-60;CLMA0006;LABORATOIRE DEVELOPPEMENT / LMA / LMA001 (Banc Traction);Temps-Fréquence;Variable;Speed sensor;En service;;M.MERCIER;Etalonnage/Vérification;Mois;12;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;En laboratoire;Oui;A+ -13;;
PLAST-60;CLMA0007;LABORATOIRE DEVELOPPEMENT / MET / LMA009 (Projecteur de profil);Dimensionnel;Banc de mesure;Profil projector;En service;;R.GRIMEAU;Etalonnage/Vérification;Mois;24;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;Aucun;Oui;A+ METROLOGIE;;
PLAST-60;CLMA0008;LABORATOIRE DEVELOPPEMENT / LMA / LMA008 (Impacteur Composant);Dimensionnel;Variable;Height gauge;En service;;M.MERCIER;Etalonnage/Vérification;Mois;36;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;En laboratoire;Oui;A+MET-18;;
PLAST-60;CLMA0009;LABORATOIRE DEVELOPPEMENT / LMA / LMA008 (Impacteur Composant);Masse;Etalon;Mass;En service;;M.MERCIER;Etalonnage/Vérification;Mois;60;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;Aucun;Oui;A+ METROLOGIE;;
PLAST-60;CLMA0010;LABORATOIRE DEVELOPPEMENT / LMA / LMA008 (Impacteur Composant);Masse;Etalon;Mass;En service;;M.MERCIER;Etalonnage/Vérification;Mois;60;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;Aucun;Oui;A+ METROLOGIE;;
PLAST-60;CLMA0011-1;LABORATOIRE DEVELOPPEMENT / LMA / MET026 (Banc Choc de masse);Masse;Etalon;Mass;En service;;M.MERCIER;Etalonnage/Vérification;Mois;24;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;En laboratoire;Oui;A+ METROLOGIE;;
PLAST-60;CLMA0011-10;LABORATOIRE DEVELOPPEMENT / LMA / MET026 (Banc Choc de masse);Masse;Etalon;Mass;En service;;M.MERCIER;Etalonnage/Vérification;Mois;24;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;En laboratoire;Oui;A+ METROLOGIE;;
PLAST-60;CLMA0011-11;LABORATOIRE DEVELOPPEMENT / LMA / MET026 (Banc Choc de masse);Masse;Etalon;Mass;En service;;M.MERCIER;Etalonnage/Vérification;Mois;24;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;En laboratoire;Oui;A+ METROLOGIE;;
PLAST-60;CLMA0011-12;LABORATOIRE DEVELOPPEMENT / LMA / MET026 (Banc Choc de masse);Masse;Etalon;Mass;En service;;M.MERCIER;Etalonnage/Vérification;Mois;24;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;En laboratoire;Oui;A+ METROLOGIE;;
PLAST-60;CLMA0011-13;LABORATOIRE DEVELOPPEMENT / LMA / MET026 (Banc Choc de masse);Masse;Etalon;Mass;En service;;M.MERCIER;Etalonnage/Vérification;Mois;24;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;En laboratoire;Oui;A+ METROLOGIE;;
PLAST-60;CLMA0011-14;LABORATOIRE DEVELOPPEMENT / LMA / MET026 (Banc Choc de masse);Masse;Etalon;Mass;En service;;M.MERCIER;Etalonnage/Vérification;Mois;24;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;En laboratoire;Oui;A+ METROLOGIE;;
PLAST-60;CLMA0011-15;LABORATOIRE DEVELOPPEMENT / LMA / MET026 (Banc Choc de masse);Masse;Etalon;Mass;En service;;M.MERCIER;Etalonnage/Vérification;Mois;24;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;En laboratoire;Oui;A+ METROLOGIE;;
PLAST-60;CLMA0011-16;LABORATOIRE DEVELOPPEMENT / LMA / MET026 (Banc Choc de masse);Masse;Etalon;Mass;En service;;M.MERCIER;Etalonnage/Vérification;Mois;24;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;En laboratoire;Oui;A+ METROLOGIE;;
PLAST-60;CLMA0011-17;LABORATOIRE DEVELOPPEMENT / LMA / MET026 (Banc Choc de masse);Masse;Etalon;Mass;En service;;M.MERCIER;Etalonnage/Vérification;Mois;24;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;En laboratoire;Oui;A+ METROLOGIE;;
PLAST-60;CLMA0011-18;LABORATOIRE DEVELOPPEMENT / LMA / MET026 (Banc Choc de masse);Masse;Etalon;Mass;En service;;M.MERCIER;Etalonnage/Vérification;Mois;24;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;En laboratoire;Oui;A+ METROLOGIE;;
PLAST-60;CLMA0011-19;LABORATOIRE DEVELOPPEMENT / LMA / MET026 (Banc Choc de masse);Masse;Etalon;Mass;En service;;M.MERCIER;Etalonnage/Vérification;Mois;24;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;En laboratoire;Oui;A+ METROLOGIE;;
PLAST-60;CLMA0011-2;LABORATOIRE DEVELOPPEMENT / LMA / MET026 (Banc Choc de masse);Masse;Etalon;Mass;En service;;M.MERCIER;Etalonnage/Vérification;Mois;24;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;En laboratoire;Oui;A+ METROLOGIE;;
PLAST-60;CLMA0011-20;LABORATOIRE DEVELOPPEMENT / LMA / MET026 (Banc Choc de masse);Masse;Etalon;Mass;En service;;M.MERCIER;Etalonnage/Vérification;Mois;24;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;En laboratoire;Oui;A+ METROLOGIE;;
PLAST-60;CLMA0011-21;LABORATOIRE DEVELOPPEMENT / LMA / MET026 (Banc Choc de masse);Masse;Etalon;Mass;En service;;M.MERCIER;Etalonnage/Vérification;Mois;24;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;En laboratoire;Oui;A+ METROLOGIE;;
PLAST-60;CLMA0011-22;LABORATOIRE DEVELOPPEMENT / LMA / MET026 (Banc Choc de masse);Masse;Etalon;Mass;En service;;R.GRIMEAU;Etalonnage/Vérification;Mois;24;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;En laboratoire;Oui;A+ METROLOGIE;;
PLAST-60;CLMA0011-23;LABORATOIRE DEVELOPPEMENT / LMA / MET026 (Banc Choc de masse);Masse;Etalon;Mass;En service;;M.MERCIER;Etalonnage/Vérification;Mois;24;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;En laboratoire;Oui;A+ METROLOGIE;;
PLAST-60;CLMA0011-24;LABORATOIRE DEVELOPPEMENT / LMA / MET026 (Banc Choc de masse);Masse;Etalon;Mass;En service;;M.MERCIER;Etalonnage/Vérification;Mois;24;/;30;Jours;;;;60;Jours;Non;Glissante;;;;;En laboratoire;Oui;A+ METROLOGIE;;
